Study ID,Study,Year,r,z,N,v,Appraisal,Emotion,country,female,age,remarks,Dissertation,exp,included
8,"Wells,  Scarpa & Waldron",2016,0.48,0.522984278,119,0.00862069,threat,anger,USA,1,19,"""intimidated"" in study. Renamed to ""threat""",no,no,yes
9,"van Zomeren, Spears, Fischer, & Leach (study 1, in-group condition)",2004,-0.12,-0.120581028,43,0.025,unfairness (reversed),anger,Netherlands,0.818181818,20,,no,no,yes
10,"van Zomeren, Spears, Fischer, & Leach (study 2)",2004,-0.43,-0.459896681,68,0.015384615,unfairness (reversed),anger,Netherlands,0.752941176,20,,no,no,yes
11,"van Zomeren, Spears, Fischer, & Leach (study 1, out-group condition)",2004,-0.26,-0.266108407,41,0.026315789,unfairness (reversed),anger,Netherlands,0.818181818,20,,no,no,yes
12,"van Zomeren, Spears, Fischer, & Leach (study 3)",2004,-0.31,-0.320545409,91,0.011363636,unfairness (reversed),anger,Netherlands,0.7,20,,no,no,yes
13,"Yarcheski, Mahon, & Yarcheski",1999,0.42,0.447692024,141,0.007246377,threat,anger,USA,0.553191489,12.8,,no,no,yes
14,Anderson & Hunter,2012,-0.1,-0.100335348,87,0.011904762,control-self,anger,Scotland,0.56,11.5,only the correlation matrix with the bigger sample is chosen,no,no,yes
14,Anderson & Hunter,2012,0.18,0.181982689,87,0.011904762,negative likelihood,anger,Scotland,0.56,11.5,"only the correlation matrix with the bigger sample is chosen. ""negative likelihood"" - ""how likely it was that each of four possible negative outcomes of peer-victimization would occur""",no,no,yes
14,Anderson & Hunter,2012,-0.29,-0.298566264,87,0.011904762,control-self,fear,Scotland,0.56,11.5,only the correlation matrix with the bigger sample is chosen,no,no,yes
14,Anderson & Hunter,2012,0.25,0.255412812,87,0.011904762,negative likelihood,fear,Scotland,0.56,11.5,"only the correlation matrix with the bigger sample is chosen. ""likelihood"" - ""how likely it was that each of four possible negative outcomes of peer-victimization would occur""",no,no,yes
14,Anderson & Hunter,2012,-0.29,-0.298566264,87,0.011904762,control-self,sadness,Scotland,0.56,11.5,only the correlation matrix with the bigger sample is chosen,no,no,yes
14,Anderson & Hunter,2012,0.24,0.244774113,87,0.011904762,negative likelihood,sadness,Scotland,0.56,11.5,"only the correlation matrix with the bigger sample is chosen. ""likelihood"" - ""how likely it was that each of four possible negative outcomes of peer-victimization would occur""",no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.17,-0.171666664,120,0.008547009,competence,anger,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.18,-0.181982689,120,0.008547009,value,anger,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.19,-0.192337169,120,0.008547009,competence,anxiety,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.03,0.030009005,120,0.008547009,value,anxiety,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.18,-0.181982689,120,0.008547009,competence,boredom,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.34,-0.354092529,120,0.008547009,value,boredom,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.3,0.309519604,120,0.008547009,competence,enjoyment,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.32,0.331647109,120,0.008547009,value,enjoyment,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.36,0.376885901,120,0.008547009,competence,hope,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.27,0.276863823,120,0.008547009,value,hope,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.51,0.562729769,120,0.008547009,competence,pride,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.27,0.276863823,120,0.008547009,value,pride,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,-0.04,-0.040021354,120,0.008547009,competence,shame,Netherlands,0.52,12.7,,no,no,yes
15,"Ahmed, van der Werf, Minnaert, & Kuyper",2010,0.02,0.020002667,120,0.008547009,value,shame,Netherlands,0.52,12.7,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.36,0.376885901,1125,0.000891266,loss,anger,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.47,-0.510070337,1125,0.000891266,pleasantness,anger,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.03,-0.030009005,1125,0.000891266,temporal distance,anger,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.05,-0.050041729,1125,0.000891266,uniqueness,anger,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.09,-0.090244188,1125,0.000891266,loss,awe,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.41,0.435611223,1125,0.000891266,pleasantness,awe,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.16,-0.161386696,1125,0.000891266,temporal distance,awe,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.16,0.161386696,1125,0.000891266,uniqueness,awe,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.12,-0.120581028,1125,0.000891266,loss,beloved,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'love' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'love'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.41,0.435611223,1125,0.000891266,pleasantness,beloved,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'love' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'love'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.12,-0.120581028,1125,0.000891266,temporal distance,beloved,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'love' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'love'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.16,0.161386696,1125,0.000891266,uniqueness,beloved,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'love' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'love'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.5,0.549306144,1125,0.000891266,loss,bitter,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.36,-0.376885901,1125,0.000891266,pleasantness,bitter,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.07,-0.070114671,1125,0.000891266,temporal distance,bitter,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0,0,1125,0.000891266,uniqueness,bitter,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.3,0.309519604,1125,0.000891266,loss,contempt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.38,-0.40005965,1125,0.000891266,pleasantness,contempt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0,0,1125,0.000891266,temporal distance,contempt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0,0,1125,0.000891266,uniqueness,contempt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.35,-0.365443754,1125,0.000891266,loss,contentment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.56,0.632833187,1125,0.000891266,pleasantness,contentment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.07,-0.070114671,1125,0.000891266,temporal distance,contentment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.08,0.080171325,1125,0.000891266,uniqueness,contentment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.44,0.472230804,1125,0.000891266,loss,disappointment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.4,-0.42364893,1125,0.000891266,pleasantness,disappointment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0,0,1125,0.000891266,temporal distance,disappointment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.01,-0.010000333,1125,0.000891266,uniqueness,disappointment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.22,0.223656109,1125,0.000891266,loss,disgust,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.23,-0.234189467,1125,0.000891266,pleasantness,disgust,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.04,0.040021354,1125,0.000891266,temporal distance,disgust,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.09,-0.090244188,1125,0.000891266,uniqueness,disgust,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.16,0.161386696,1125,0.000891266,loss,embarrassment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.26,-0.266108407,1125,0.000891266,pleasantness,embarrassment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.04,0.040021354,1125,0.000891266,temporal distance,embarrassment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.08,-0.080171325,1125,0.000891266,uniqueness,embarrassment,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.16,0.161386696,1125,0.000891266,loss,empathy,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.15,-0.151140436,1125,0.000891266,pleasantness,empathy,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.11,-0.110446916,1125,0.000891266,temporal distance,empathy,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.04,0.040021354,1125,0.000891266,uniqueness,empathy,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.22,-0.223656109,1125,0.000891266,loss,enthusiasm,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.67,0.810743125,1125,0.000891266,pleasantness,enthusiasm,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.17,-0.171666664,1125,0.000891266,temporal distance,enthusiasm,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.06,0.060072156,1125,0.000891266,uniqueness,enthusiasm,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.44,0.472230804,1125,0.000891266,loss,fear,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.37,-0.3884231,1125,0.000891266,pleasantness,fear,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.07,-0.070114671,1125,0.000891266,temporal distance,fear,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.02,-0.020002667,1125,0.000891266,uniqueness,fear,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.19,-0.192337169,1125,0.000891266,loss,gratitude,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.53,0.59014516,1125,0.000891266,pleasantness,gratitude,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.08,-0.080171325,1125,0.000891266,temporal distance,gratitude,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.16,0.161386696,1125,0.000891266,uniqueness,gratitude,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.46,0.497311288,1125,0.000891266,loss,grief,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'sadness' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'sadness'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.34,-0.354092529,1125,0.000891266,pleasantness,grief,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'sadness' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'sadness'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.01,-0.010000333,1125,0.000891266,temporal distance,grief,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'sadness' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'sadness'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.09,0.090244188,1125,0.000891266,uniqueness,grief,"Germany, Austria, Switzerland",0.626666667,45.22,"excluded because it is simlar to 'sadness' and it has only one study (van Tillburg et al., 2019) which already studies the emotion of 'sadness'",no,no,no
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.34,0.354092529,1125,0.000891266,loss,guilt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.28,-0.287682072,1125,0.000891266,pleasantness,guilt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.02,-0.020002667,1125,0.000891266,temporal distance,guilt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,-0.04,-0.040021354,1125,0.000891266,uniqueness,guilt,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.28,0.287682072,1125,0.000891266,loss,homesickness,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.09,0.090244188,1125,0.000891266,pleasantness,homesickness,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.02,0.020002667,1125,0.000891266,temporal distance,homesickness,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
16,"van Tilburg, Bruder, Wildschut, Sedikides, & Goritz",2019,0.02,0.020002667,1125,0.000891266,uniqueness,homesickness,"Germany, Austria, Switzerland",0.626666667,45.22,,no,no,yes
